field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
defendants_name,Defendants Name,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
home_address,Home Address,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
apartment_number_andor_floor,Apartment number andor floor,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
color_of_house_or_other_description,Color of house or other description,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_living_with_another_person_other_persons_name,If living with another person other persons name,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_homeworkcell,Telephone homeworkcell,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hours_defendant_will_most_likely_be_at_home,Hours defendant will most likely be at home,W007,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
name_of_employer,Name of Employer,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
work_address,Work Address,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mon,Mon,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
tues,Tues,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
wed,Wed,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
thurs,Thurs,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
fri,Fri,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
sat,Sat,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
sun,Sun,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hours_worked,Hours Worked,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
am,AM,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_description_if_known,PHYSICAL DESCRIPTION If known,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pm_to,PM to,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
am_2,AM_2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pm,PM,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
birth_date_mmddyyyy_or_approximate_age,Birth Date mmddyyyy or approximate age,W023,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
height,Height,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
weight,Weight,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hair_color,Hair Color,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
eye_color,Eye Color,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
gender,Gender,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
white,White,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
black,Black,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
asian_or_pacific_islander,Asian or Pacific Islander,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
american_indianalaskan_native,American IndianAlaskan Native,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
make_and_year_yyyy,Make and Year yyyy,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
typemodel,TypeModel,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
color,Color,W036,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
registration_no_and_state_1,Registration No and State 1,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
registration_no_and_state_2,Registration No and State 2,W038,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
anyone_who_can_help_the_serving_officer_locate_the_defendant_1,anyone who can help the serving officer locate the defendant 1,W039,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
does_the_defendant_own_a_firearm_or_other_weapon,Does the defendant own a firearm or other weapon,W040,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
does_the_defendant_own_a_firearm_or_other_weapon_dup1,Does the defendant own a firearm or other weapon,W041,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
describe_the_weapons,Describe the weapons,W042,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
describe_the_location_of_the_weapons_ie_under_the_bed_if_known,describe the location of the weapons ie under the bed if known,W043,text,text,case_constant,county,0,0,green,Y,,,case_dict,
text1,Text1,W044,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
does_the_defendant_have_a_history_of_violence,Does the defendant have a history of violence,W045,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
is_there_anything_else_the_serving_officer_should_know_about_the_defendant_1,Is there anything else the serving officer should know about the defendant 1,W046,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
is_there_anything_else_the_serving_officer_should_know_about_the_defendant_2,Is there anything else the serving officer should know about the defendant 2,W047,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
no_2,No_2,W048,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_do_not_know,I do not know,W049,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W050,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W051,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiffs_name,Plaintiffs Name,W052,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_unless_confidential,Address unless confidential,W053,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_homeworkcell_unless_confidential,Telephone homeworkcell unless confidential,W054,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
