field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
defendant,Defendant,W004,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_if_any,Other party if any,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff,plaintiff,W006,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,defendant,W007,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_that_party_makes_this_request_to_keep_the_following,other party that party makes this request to keep the following,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address,Physical address,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
information_confidential,information confidential,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address,Mailing address,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email_address,Email address,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_number,Telephone number,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
cell,Cell,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
home,Home,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
work,Work,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_6,undefined_6,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_2,plaintiff_2,W024,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant_2,defendant_2,W025,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_states_as_follows_under_oath,other party states as follows under oath,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_1,the following reasons 1,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_2,the following reasons 2,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_3,the following reasons 3,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_4,the following reasons 4,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_5,the following reasons 5,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_6,the following reasons 6,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_7,the following reasons 7,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_following_reasons_8,the following reasons 8,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these_statements,I swear under penalty of perjury that the above statements are true and correct I understand that these statements,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W036,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_7,undefined_7,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_3,plaintiff_3,W038,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant_3,defendant_3,W039,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party,other party,W040,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
