field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
in_re,IN RE,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
the_petition_in_the_above_matter_was_filed_on_mmddyyyy,The petition in the above matter was filed on mmddyyyy,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_petition_is_filed_mmddyyyy,the petition is filed mmddyyyy,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
attorney_for,Attorney for,W006,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
service_of_the_child_protection_petition_on_mmddyyyy,Service of the child protection petition on mmddyyyy,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
has,has,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
paternity_has_not_been_established,Paternity has not been established,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_parents_isare_making_significant_progress_toward_reunification_and_delay_is_in_the_best,The parents isare making significant progress toward reunification and delay is in the best,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
no_party_objects_to_the_motion_for_extension_of_the_jeopardy_order_deadline,No party objects to the motion for extension of the jeopardy order deadline,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
department_of_health_and_human_services,Department of Health and Human Services,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
parent_2,Parent_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
parent,Parent,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_2,Other_2,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W021,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
printed_name_and_bar_no_if_applicable,Printed Name and Bar No if applicable,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
