field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_if_any,Other Party if any,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W004,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W005,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
name,Name,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_birth_mmddyyyy,Date of birth mmddyyyy,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
employer_name,Employer name,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
selfemployed,Selfemployed,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
employer_address,Employer address,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
required_if_applicable_i_have_attached_copies_of_my_recent_w2_form_and_two_2_pay_stubs_or,Required if applicable I have attached copies of my recent W2 form and two 2 pay stubs or,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
salary_and_wages_gross_pay,Salary and wages gross pay,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
week,week,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
biweekly,biweekly,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
month,month,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,other,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hourly_wage,Hourly wage,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
and_number_of_hours_worked,and number of hours worked,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
week_2,week_2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
