field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
location_town,Location Town,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
one_or_both_parties_have_an_interest_in_the_following_real_estate,One or both parties have an interest in the following real estate,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
street_address_do_not_use_mailing_address_if_different_1,Street Address do not use mailing address if different 1,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
street_address_do_not_use_mailing_address_if_different_2,Street Address do not use mailing address if different 2,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_deed_is_dated_mmddyyyy,The Deed is dated mmddyyyy,W008,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
and_recorded_in_the,and recorded in the,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
registry_of_deeds_in_book,Registry of Deeds in Book,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
page,Page,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box2,Check Box2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box3,Check Box3,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_of_marriage_mmddyyyy,Date of marriage mmddyyyy,W014,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
was_the_property_acquired_by_gift_or_inheritance,Was the property acquired by gift or inheritance,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
was_the_property_acquired_by_gift_or_inheritance_dup1,Was the property acquired by gift or inheritance,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
one_or_both_parties_have_an_interest_in_the_following_real_estate_2,One or both parties have an interest in the following real estate_2,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
street_address_do_not_use_mailing_address_if_different_1_2,Street Address do not use mailing address if different 1_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
street_address_do_not_use_mailing_address_if_different_2_2,Street Address do not use mailing address if different 2_2,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_deed_is_dated_mmddyyyy_2,The Deed is dated mmddyyyy_2,W020,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
and_recorded_in_the_2,and recorded in the_2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
registry_of_deeds_in_book_2,Registry of Deeds in Book_2,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
page_2,Page_2,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_2,plaintiff_2,W024,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant_2,defendant_2,W025,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
date_of_marriage_mmddyyyy_2,Date of marriage mmddyyyy_2,W026,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
check_box4,Check Box4,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box5,Check Box5,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
one_or_both_parties_have_an_interest_in_additional_real_estate_and_have_attached_another_certificate,One or both parties have an interest in additional real estate and have attached another certificate,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W030,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
attorney_for,Attorney for,W032,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
plaintiff_3,plaintiff_3,W033,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant_3,defendant_3,W034,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
print_name,Print Name,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
bar_number,Bar Number,W036,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
