field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
creditorvictim,CreditorVictim,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
debtordefendant,DebtorDefendant,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
now_comes,NOW COMES,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_of_creditorvictim_1,Mailing Address of CreditorVictim 1,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_of_creditorvictim_2,Mailing Address of CreditorVictim 2,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_of_creditorvictim_3,Mailing Address of CreditorVictim 3,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
docket_number_of_the_underlying_criminal_matter,Docket Number of the underlying criminal matter,W010,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
undefined_2,undefined_2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendants_date_of_birth_mmddyyyy,Defendants date of birth mmddyyyy,W012,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W013,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
