field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,Defendant,W002,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
superior_court,Superior Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W005,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W007,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W008,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
i_name,I name,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
hearing_that_is_scheduled_in_this_case_on_mmddyyyy,hearing that is scheduled in this case on mmddyyyy,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
at,at,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
am,am,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pm,pm,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_phone_number_is,My phone number is,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W016,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
