field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
1_my_full_name_and_maine_bar_no,1 My full name and Maine Bar No,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
isare_list_all_parties_you_represent_by_name_if_there_are_multiple_1,isare list all parties you represent by name if there are multiple 1,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
3_the_case_is_pending_in_court_name,3 The case is pending in court name,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
4_the_date_the_case_was_initiated_mmddyyyy_estimate_if_the_exact_date_is_unknown,4 The date the case was initiated mmddyyyy estimate if the exact date is unknown,W004,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
5_the_names_of_all_other_parties_associated_with_this_case_that_are_known_to_me_that_i_do_not_represent_are_1,5 The names of all other parties associated with this case that are known to me that I do not represent are 1,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
civil,Civil,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
child_protection,Child Protection,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
family,Family,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mental_health,Mental Health,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
probate_adoption_guardianship_minor_name_change,Probate Adoption Guardianship Minor Name Change,W010,text,text,party_attr,minor,0,0,green,Y,,,case_dict,
other,Other,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W013,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W014,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
mailing_address_1,Mailing Address 1,W015,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address 2,W016,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
mailing_address_3,Mailing Address 3,W017,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
email,Email,W018,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
phone,Phone,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
