field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
judgment_creditor,Judgment Creditor,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
judgment_debtor,Judgment Debtor,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pursuant_to_14_mrs_3127b_to_be_served_on,pursuant to 14 MRS  3127B to be served on,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box1,Check Box1,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
courts_installment_order_dated_mmddyyyy,Courts installment order dated mmddyyyy,W007,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
pay,pay,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
per,per,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box2,Check Box2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_abovenamed_judgment_debtor_failed_to_appear_before_this_court_on_mmddyyyy,The abovenamed Judgment Debtor failed to appear before this Court on mmddyyyy,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_judgment_creditor_currently_owes_the_judgment_creditor,The judgment creditor currently owes the judgment creditor,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plus_costs_of,plus costs of,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
for_a_total_of,for a total of,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_swear_under_penalty_of_perjury_that_the_above_statements_are_true_and_correct_i_understand_that_these,I swear under penalty of perjury that the above statements are true and correct I understand that these,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W017,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
