field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
locationtown,LocationTown,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
defendant,Defendant,W004,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
otherpartyifany,Otherpartyifany,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
issuesparental_rightsandresponsibilitiesregardingmychildrenchild_supportspousal_support,issuesparental rightsandresponsibilitiesregardingmychildrenchild supportspousal support,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
numberwithout_delay,numberwithout delay,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W008,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
signature_electronic_or_actual,signature electronic or actual,W009,text,text,signature,signature,0,53,orange,,,Y,wet_ink,
defendantscurrent_address_1,Defendantscurrent address 1,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendantscurrent_address_2,Defendantscurrent address 2,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephonenumber,Telephonenumber,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
