field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
judgment_creditor,Judgment Creditor,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
judgment_debtor,Judgment Debtor,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i,I,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_my_address_is,1 My address is,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2_i_am_employed_by,2 I am employed by,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
in_the_capacity_of,in the capacity of,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
3_my_gross_pay_is,3 My gross pay is,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
per,per,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_court_or_state_agency_is,a court or state agency is,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
per_2,per_2,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
item_1,ITEM 1,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
item_2,ITEM 2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
item_3,ITEM 3,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
item_4,ITEM 4,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
debt_owed_to_1,DEBT OWED TO 1,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_6,undefined_6,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
