field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiffpetitioner,PlaintiffPetitioner,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendantrespondent,DefendantRespondent,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W003,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W004,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
plaintiffpetitioner,plaintiffpetitioner,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendantrespondent_in_a_case_from_name_the_state_or_foreign_country,defendantrespondent in a case from name the state or foreign country,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_1,Mailing Address 1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2,Mailing Address 2,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_3,Mailing Address 3,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_1,Physical Address 1,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_different,if different,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_2,Physical Address 2,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_1_2,Mailing Address 1_2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_2_2,Mailing Address 2_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mailing_address_3_2,Mailing Address 3_2,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_1_2,Physical Address 1_2,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_different_2,if different_2,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
physical_address_2_2,Physical Address 2_2,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
two_copies_including_one_certified_copy_of_the_foreign_support_order_to_be_registered_including_any,Two copies including one certified copy of the foreign support order to be registered including any,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
was_not_issued_by_a_hague_convention_foreign_country_or,Was NOT issued by a Hague Convention foreign country or,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
was_issued_by_a_hague_convention_foreign_country_the_nonregistering_party,Was issued by a Hague Convention foreign country The nonregistering party,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
resides,resides,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
does,does,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
a_complete_text_of_the_support_order_or_an_abstract_or_extract_of_the_support_order_drawn_up_by,A complete text of the support order or an abstract or extract of the support order drawn up by,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
a_record_stating_that_the_support_order_is_enforceable_in_the_issuing_country,A record stating that the support order is enforceable in the issuing country,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
if_the_respondent_did_not_appear_and_was_not_represented_in_the_proceedings_in_the_issuing,If the respondent did not appear and was not represented in the proceedings in the issuing,W027,text,text,party_attr,respondent,1,0,green,Y,,,case_dict,
a_record_showing_the_amount_of_arrears_if_any_and_the_date_the_amount_was_calculated,A record showing the amount of arrears if any and the date the amount was calculated,W028,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
a_record_showing_a_requirement_for_automatic_adjustment_of_the_amount_of_support_if_any_and,A record showing a requirement for automatic adjustment of the amount of support if any and,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
if_necessary_a_record_showing_the_extent_to_which_the_applicant_received_free_legal_assistance_in,If necessary a record showing the extent to which the applicant received free legal assistance in,W030,text,text,party_attr,applicant,1,0,green,Y,,,case_dict,
undefined_2,undefined_2,W031,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
i_know_the_obligors_social_security_number_complete_and_attach_the_uifsa,I know the obligors social security number Complete and attach the UIFSA,W032,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
i_do_not_know_the_obligors_social_security_number,I do not know the obligors social security number,W033,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
employer_name,Employer Name,W034,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
employer_address,Employer Address,W035,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
d_any_other_source_of_income,D Any other source of income,W036,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
property_description_1,Property description 1,W037,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
location_of_property_1,Location of property 1,W038,text,text,case_constant,county,2,0,green,Y,,,case_dict,
property_description_2,Property description 2,W039,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
location_of_property_2,Location of property 2,W040,text,text,case_constant,county,2,0,green,Y,,,case_dict,
property_description_3,Property description 3,W041,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
location_of_property_3,Location of property 3,W042,text,text,case_constant,county,2,0,green,Y,,,case_dict,
property_description_4,Property description 4,W043,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
location_of_property_4,Location of property 4,W044,text,text,case_constant,county,2,0,green,Y,,,case_dict,
property_description_5,Property description 5,W045,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
location_of_property_5,Location of property 5,W046,text,text,case_constant,county,2,0,green,Y,,,case_dict,
registration_only,Registration only,W047,text,text,narrative_derived,free_text,2,5,green,,Y,,llm_over_narrative,
