field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
defendant,Defendant,W004,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_if_any,Other party if any,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff,plaintiff,W006,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant,defendant,W007,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_for_service_by_alternate,other party for service by alternate,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_type_of_action_is,The type of action is,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
may_be,may be,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
will_not_be_affected_which_include,will not be affected which include,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
property_or_credits_of_the_defendant,Property or credits of the defendant,W013,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
the_name_and_address_of_the_plaintiff_or_attorney_if_known_1,The name and address of the plaintiff or attorney if known 1,W014,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
the_name_and_address_of_the_plaintiff_or_attorney_if_known_2,The name and address of the plaintiff or attorney if known 2,W015,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
the_name_and_address_of_the_defendant_or_attorney_if_known_1,The name and address of the defendant or attorney if known 1,W016,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
the_name_and_address_of_the_defendant_or_attorney_if_known_2,The name and address of the defendant or attorney if known 2,W017,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
the_name_and_address_of_the_other_party_or_attorney_if_known_1,The name and address of the other party or attorney if known 1,W018,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
the_name_and_address_of_the_other_party_or_attorney_if_known_2,The name and address of the other party or attorney if known 2,W019,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
unknown_and_cannot_be_ascertained_by_reasonable,unknown and cannot be ascertained by reasonable,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
known_but_it_appears_the_person_is_evading_process,known but it appears the person is evading process,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
leaving_a_copy_of_this_order_and,Leaving a copy of this Order and,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
summons_and_complaint,summons and complaint,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
postjudgment_motion_at_the,postjudgment motion at the,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendants_dwelling_house_or_usual_place_of_abode_located_at,defendants dwelling house or usual place of abode located at,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
publishing_a_copy_of_this_order_once_a_week_for_three_3_consecutive_weeks_in_the,Publishing a copy of this Order once a week for three 3 consecutive weeks in the,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
a_newspaper_of_general_circulation_in_the_county_or_municipality,a newspaper of general circulation in the county or municipality,W027,text,text,case_constant,county,0,0,green,Y,,,case_dict,
most_reasonably_calculated_to_provide_actual_notice_of_the_pendency_of_the_action,most reasonably calculated to provide actual notice of the pendency of the action,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
and_if_the_defendants_address_is_known_mailing_a_copy_of_this_order_as_published_to_that_address,AND if the defendants address is known mailing a copy of this Order as published to that address,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_alternate_means,Other alternate means,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
received_intact_with_all_relevant_documents_and_information_including_1,received intact with all relevant documents and information including 1,W034,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
received_intact_with_all_relevant_documents_and_information_including_2,received intact with all relevant documents and information including 2,W035,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
received_intact_with_all_relevant_documents_and_information_including_3,received intact with all relevant documents and information including 3,W036,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W037,text,text,narrative_derived,date,1,5,green,,Y,,llm_over_narrative,
magistrate,Magistrate,W038,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
judge_maine_district_court,Judge Maine District Court,W039,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
