field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
individually_and_on_behalf_of,individually and on behalf of,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
on_behalf_of,on behalf of,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_2,1_2,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2_2,2_2,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v_1,V 1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
on_behalf_of_2,on behalf of_2,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v_2,V 2,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendant_date_of_birth_mmddyyyy,Defendant Date of Birth mmddyyyy,W011,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
undefined,undefined,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
location_town,Location Town,W013,text,text,case_constant,county,0,0,green,Y,,,case_dict,
i_relinquished_the_firearms_andor_dangerous_weapons_listed_and_described_below_to_an_individual_whose_name,I relinquished the firearms andor dangerous weapons listed and described below to an individual whose name,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
and_address_is,and address is,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_attached_a_list_describing_each_weapon_relinquished_or,I have attached a list describing each weapon relinquished or,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_description_of_each_weapon_relinquished_is_as_follows,The description of each weapon relinquished is as follows,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_3,1_3,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2_3,2_3,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
3,3,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2_date_the_weapons_waswere_relinquished_mmddyyyy,2 Date the weapons waswere relinquished mmddyyyy,W022,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
firearm,Firearm,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
blunt_weapon,Blunt weapon,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
edged_weapon,Edged weapon,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_no_firearms_or_dangerous_weapons_in_my_possession_or_control,I have no firearms or dangerous weapons in my possession or control,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_court,the court,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_law_enforcement_agency_designated_on_the_order_within_24_hours,the law enforcement agency designated on the order within 24 hours,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W029,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
