field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
check_box3,Check Box3,W001,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
v,V,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
check_box4,Check Box4,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
superior_court,Superior Court,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W008,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W009,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W010,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W011,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
appeal,Appeal,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
criminal,Criminal,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
family,Family,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
civil,Civil,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
real_estate,Real Estate,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
juvenile,Juvenile,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
protection_from_abuseharassment,Protection from AbuseHarassment,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
protective_custody,Protective Custody,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
mental_health,Mental Health,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
recovery_of_personal_property,Recovery of Personal Property,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
money_judgment,Money Judgment,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
small_claims,Small Claims,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
forcible_entry_detainer_eviction,Forcible Entry  Detainer Eviction,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
traffic_violation,Traffic Violation,W025,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W027,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
my_name,My Name,W028,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
old_mailing_address_1,Old Mailing Address 1,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
old_mailing_address_2,Old Mailing Address 2,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
old_physical_address_1,Old Physical Address 1,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
old_physical_address_2,Old Physical Address 2,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
old_telephone,Old Telephone,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
old_email_address,Old Email Address,W034,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
new_mailing_address_1,New Mailing Address 1,W035,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
new_mailing_address_2,New Mailing Address 2,W036,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
new_physical_address_1,New Physical Address 1,W037,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
new_physical_address_2,New Physical Address 2,W038,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
new_telephone,New Telephone,W039,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
new_email_address,New Email Address,W040,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
the_court_has_determined_that_my_contact_information_is_confidential_and_not_subject_to_release_pursuant_to_19a,The Court has determined that my contact information is confidential and not subject to release pursuant to 19A,W041,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W042,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_5,undefined_5,W043,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
