field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
plaintiff,Plaintiff,W001,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
location_town,Location Town,W002,text,text,case_constant,county,0,0,green,Y,,,case_dict,
docket_no,Docket No,W003,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
defendant,Defendant,W004,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_if_any,Other party if any,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
complaint,complaint,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
postjudgment_motion_in_an_action_for,postjudgment motion in an action for,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
divorce,Divorce,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
paternity_andor_parental_rights_and_responsibilities,Paternity andor Parental Rights and Responsibilities,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
judicial_separation,Judicial Separation,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other,Other,W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
making_or_enforcing_a_child_custody_or_visitation_determination,Making or enforcing a child custody or visitation determination,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
other_reason_please_specify,Other reason please specify,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_2,undefined_2,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
text1,Text1,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_2,Plaintiff_2,W017,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant_2,Defendant_2,W018,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party,Other party,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
undefined_3,undefined_3,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_am_prohibited_by_law_from_obtaining_knowledge_of_the_aforesaid_address,I am prohibited by law from obtaining knowledge of the aforesaid address,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
i_have_made_the_following_diligent_effort_to_obtain_knowledge_of_aforesaid_address,I have made the following diligent effort to obtain knowledge of aforesaid address,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
b_1,b 1,W023,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
5_i_reasonably_believe_that_the_department_of_health_and_human_services_has_knowledge_of_aforesaid_address_because_1,5 I reasonably believe that the Department of Health and Human Services has knowledge of aforesaid address because 1,W024,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W025,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined_4,undefined_4,W026,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
plaintiff_3,Plaintiff_3,W027,text,text,party_attr,plaintiff,0,0,green,Y,,,case_dict,
defendant_3,Defendant_3,W028,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
other_party_2,Other party_2,W029,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name,Name,W030,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_1,Address 1,W031,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone,Telephone,W032,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
email,Email,W033,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
